00000, 1234, Longyar 38, LY38 > Hoist drum Rebuilt, 0, 1500.00, new
00000, 1234, Longyar 38, LY38 > Lever Assembly Clutch/Br, 0, 500.00, new
00000, 1234, Longyar 38, LY38 > Drive Tube with new, 0, 0.00, new
00000, 1234, Longyar 38, LY38 > bearings, 2, 800.00, new
22197, 1234, John Bean 420, 435 Bean > Brass nuts , 4, 3.56, new
25160, 1234, John Bean 420, 420 Bean > Seal, 0, 70.84, new
25307, 1234, John Bean 420, 420 Bean > Ball 7/8, 1, 3.78, new
29321, 1234, John Bean 420, 435 Bean > Seats Red, 0, 27.63, new
75004, 1234, John Bean 420, 420 Bean > Plunger cup, 4, 9.92, new
75008, 1234, John Bean 420, 420 Bean > Cyl. Head, 0, 37.57, new
75009, 1234, John Bean 420, 420 Bean > Valve Cover, 0, 32.80, new
75010, 1234, John Bean 420, 420 Bean > Cyl. Stud, 0, 10.24, new
75012, 1234, John Bean 420, 420 Bean > Packing Nut, 4, 22.98, new
75026, 1234, John Bean 420, 420 Bean > Gasket cover, 13, 4.10, new
75027, 1234, John Bean 420, 420 Bean > Brass Nut, 0, 4.10, new
75028, 1234, John Bean 420, 420 Bean > Plunger cup, 6, 70.63, new
75059, 1234, John Bean 420, 420 Bean > Washer packing, 7, 1.51, new
75060, 1234, John Bean 420, 420 Bean > Ceramic Cylinder, 8, 117.92, new
75066, 1234, John Bean 420, 420 Bean > Cyl. Gasket, 15, 1.28, new
75067, 1234, John Bean 420, 420 Bean > Gasket cyl.valve cover copper, 11, 1.28, new
75067, 1234, John Bean 420, 420 Bean > Gasket cyl.valve cover fiber , 12, 0.64, new
75068, 1234, John Bean 420, 420 Bean > Cyl. Gasket Head (metal), 1, 2.63, new
75071, 1234, John Bean 420, 435 Bean > Cylinder gaskets, 38, 3.56, new
75079, 1234, John Bean 420, 420 Bean > Bearing con rod, 6, 63.59, new
78538, 1234, John Bean 420, 420 Bean > Connecting Rod, 1, 385.96, new
78540, 1234, John Bean 420, 420 Bean > Wrist pin, 3, 16.77, new
78543, 1234, John Bean 420, 420 Bean > Pinion Shaft Bearing, 3, 33.72, new
78545, 1234, John Bean 420, 420 Bean > Stud valve cover, 12, 7.08, new
79073, 1234, John Bean 420, 420 Bean > Pinion Bearing Cover, 2, 82.79, new
79074, 1234, John Bean 420, 420 Bean > Cover with hole, 2, 48.26, new
79075, 1234, John Bean 420, 420 Bean > Gasket, 6, 1.44, new
79081, 1234, John Bean 420, 420 Bean > Oil filler cap, 1, 18.53, new
79083, 1234, John Bean 420, 420 Bean > Crankshaft bearing gasket, 1, 1.99, new
79084, 1234, John Bean 420, 420 Bean > Crankshaft shim, 2, 1.70, new
79087, 1234, John Bean 420, 420 Bean > Cross Head Assembly, 1, 265.51, new
79098, 1234, John Bean 420, 420 Bean > Petcock, 0, 9.54, new
79214, 1234, John Bean 420, 420 Bean > Crankshaft gear assembly, 1, 1741.06, new
79215, 1234, John Bean 420, 420 Bean > Crankshaft bearing housing, 2, 61.99, new
79218, 1234, John Bean 420, 420 Bean > Bearing cone, 2, 18.79, new
79219, 1234, John Bean 420, 420 Bean > Bearing cup, 2, 10.53, new
79316, 1234, John Bean 420, 420 Bean > Oil Seal, 1, 2.82, new
79317, 1234, John Bean 420, 420 Bean > Seal Retaining nut, 5, 37.06, new
79318, 1234, John Bean 420, 420 Bean > Plunger Rod Seal Washer, 3, 5.09, new
79324, 1234, John Bean 420, 435 Bean > Seats, 5, 27.63, new
79327, 1234, John Bean 420, 420 Bean > O-Ring Pack Holder, 3, 1.41, new
79332, 1234, John Bean 420, 420 Bean > Seal Holder, 3, 13.67, new
79335, 1234, John Bean 420, 420 Bean > Cyl. Packing Seal Holder, 3, 12.80, new
79603, 1234, John Bean 420, 420 Bean > Fiber cylinder gaskets (Gr), 0, 11.80, new
79606, 1234, John Bean 420, 435 Bean > Packing (cups), 6, 49.44, new
79614, 1234, John Bean 420, 420 Bean > Valve Seat, 12, 42.92, new
79788, 1234, John Bean 420, 435 Bean > Value cover gasket, 15, 6.12, new
79789, 1234, John Bean 420, 435 Bean > Cylinder cover (used), 0, 3.92, used
605011, 1234, John Bean 420, 420 Bean > Studs, 0, , new
6050518, 1234, John Bean 420, 420 Bean > Sprocket Pressure, 1, 28.35, new
6050520, 1234, John Bean 420, 420 Bean > Sprocket Pressure, 1, 30.58, new
6050524, 1234, John Bean 420, 420 Bean > Sprocket - 420 Supply, 1, 40.75, new
605416, 1234, John Bean 420, 420 Bean > Sprocket - 420 Supply, 2, 26.95, new
4560, 1234, John Bean 420, 420 Bean > Chain  ft, 4, 7.02, new
5051, 1234, John Bean 420, 420 Bean > Martin Hub Pressure, 1, 11.25, new
505118, 1234, John Bean 420, 420 Bean > Martin Hub Pinion Shaft, 1, 11.25, new
00000, 1234, John Bean 420, 420 Bean > Cylinder covers, 0, 0.00, new
357900, 1234, Hatz, HATZ > Injector line, 2, 32.50, new
1389701, 1234, Hatz, HATZ > Injector line, 1, 32.50, new
3168400, 1234, Hatz, HATZ > Gaskets, 7, 1.26, new
40036901, 1234, Hatz, HATZ > Injector pump, 1, 320.05, new
40037500, 1234, Hatz, HATZ > Injector, 2, 46.80, new
40043800, 1234, Hatz, HATZ > Fuel filter, 6, 6.63, new
50484100, 1234, Hatz, HATZ > Air Filter, 2, 12.50, new
161415300, 1234, Hatz, KUBOTA > Injector, 1, 48.00, new
17447, 1234, Water Swivel, CPTWS > Grease fitting, 0, 1.83, new
19678, 1234, Water Swivel, CPTWS > O-ring, 6, 1.60, new
20169, 1234, Water Swivel, CPTWS > O-ring, 6, 1.54, new
20324, 1234, Water Swivel, CPTWS > Ball bearing, 5, 20.58, new
23861, 1234, Water Swivel, CPTWS > Swival packing, 3, 15.43, new
23863, 1234, Water Swivel, CPTWS > Washer spring, 6, 2.47, new
23866, 1234, Water Swivel, CPTWS > Packing cage, 1, 50.44, new
25612, 1234, Water Swivel, CPTWS > Felt seal, 5, 2.69, new
28190, 1234, Water Swivel, CPTWS > O-ring, 28, 1.67, new
3546529, 1234, Water Swivel, CPTWS > Swivel cap, 1, 157.12, new
3546530, 1234, Water Swivel, CPTWS > Wear sleeve, 3, 24.36, new
3546531, 1234, Water Swivel, CPTWS > Swivel body upper, 0, 96.26, new
3546907, 1234, Water Swivel, CPTWS > Spindle, 3, 96.26, new
3546908, 1234, Water Swivel, CPTWS > Bearing thrust ball, 1, 82.90, new
3546909, 1234, Water Swivel, CPTWS > Lower swivel body, 0, 129.00, new
3546952, 1234, Water Swivel, CPTWS > Compact & W.S. Assem., 2, 0.00, new
21837, 1234, Water Swivel, CPTWS > Valve ball , 1, 4.64, new
21839, 1234, Water Swivel, CPTWS > Guide swing, 3, 5.82, new
21841, 1234, Water Swivel, CPTWS > Adjusting screw, 1, 25.92, new
22177, 1234, Water Swivel, CPTWS > Washer, 2, 2.96, new
22179, 1234, Water Swivel, CPTWS > Nut ?  5/8 brass, 1, 3.56, new
24313, 1234, Water Swivel, CPTWS > Comprssion spring, 1, 16.10, new
3546492, 1234, Water Swivel, CPTWS > Complete relief valve, 2, 328.00, new
3546493, 1234, Water Swivel, CPTWS > Body, 0, 176.96, new
3546494, 1234, Water Swivel, CPTWS > Avid spring, 0, 37.92, new
3546495, 1234, Water Swivel, CPTWS > Holden B-U, 3, 27.52, new
3546496, 1234, Water Swivel, CPTWS > Seat, 1, 52.36, new
3546955, 1234, Water Swivel, CPTWS > Spare parts kit, 0, 0.00, new
3545380, 1234, Water Swivel, CPTWS > Hoist Plug Standard, 0, 0.00, new
3545380, 1234, Water Swivel, CPTWS > used Hoist Plug Standard Used, 0, 0.00, used
3542898, 1234, Water Swivel, CPTWS > Hoist Plug Heavy Duty, 0, 0.00, new
3542898, 1234, Water Swivel, CPTWS > used Hoist Plug Heavy Duty Used, 2, 0.00, used
104743, 1234, Subs Adaptor, NRQHP  > NRQHP Box to NQ Rod Pin, 0, 152.00, new
104743, 1234, Subs Adaptor, NRQHP  > used NRQHP Box to NQ Rod Pin Used, 2, 0.00, used
306452, 1234, Subs Adaptor, NRQHP  > NRQHP Box to NW Casing Pin, 0, 107.60, new
306452, 1234, Subs Adaptor, NRQHP  > used NRQHP Box to NW Casing Pin Used, 5, 0.00, used
3542825, 1234, Subs Adaptor, NRQHP  > NRQHP Box to NW Rod Pin , 3, 151.52, new
3542825, 1234, Subs Adaptor, NRQHP  > used NRQHP Box to NW Rod Pin Used, 0, 0.00, used
3542884, 1234, Subs Adaptor, NW > NW R/P to NRQ HP R/P Bull Nose, 0, 0.00, new
3542884, 1234, Subs Adaptor, NW > used NW R/P to NRQ HP R/P Bull Nose, 1, 0.00, used
25615, 1234, Subs Adaptor, BQ > BQ Pin to AW Pin, 0, 220.00, new
25615, 1234, Subs Adaptor, BQ > used BQ Pin to AW Pin Used, 1, 0.00, used
3542934, 1234, Subs Adaptor, BQ > BQ Pin to NW Rod Pin, 0, 130.44, new
3542934, 1234, Subs Adaptor, BQ > used BQ Pin to NW Rod Pin Used, 0, 0.00, used
3540879, 1234, Subs Adaptor, NRQHP  > NRQHP Pin to AW Rod Pin, 0, 220.64, new
3540879, 1234, Subs Adaptor, NRQHP  > used NRQHP Pin to AW Rod Pin Used, 0, 0.00, used
3541881, 1234, Subs Adaptor, NRQHP  > NRQHP Box to BW Rod Pin, 0, 126.16, new
3541881, 1234, Subs Adaptor, NRQHP  > used NRQHP Box to BW Rod Pin Used, 0, 0.00, used
3542885, 1234, Subs Adaptor, HRQHP > HRQHP Rod Pin  to HW Rod Pin, 0, 238.00, new
3542885, 1234, Subs Adaptor, HRQHP > used HRQHP Rod Pin to HW Rod Pin Used, 0, 0.00, used
3541874, 1234, Subs Adaptor, HRQHP > HRQHP Rod Pin to NW Rod Pin, 0, 0.00, new
3541874, 1234, Subs Adaptor, HRQHP > used HRQHP Rod Pin to NW Rod Pin U, 0, 0.00, used
306255, 1234, Subs Adaptor, HRQHP > HRQHP Rod Box to HWT casing pin, 0, 0.00, new
306255, 1234, Subs Adaptor, HRQHP > used HRQHP Rod Box to HWT cas.pin U, 0, 0.00, used
3541879, 1234, Subs Adaptor, HRQHP > HRQHP Rod Box to HW casing pin, 0, 0.00, new
3541879, 1234, Subs Adaptor, HRQHP > used HRQHP Rod Box to HW cas.pin U., 0, 0.00, used
306251, 1234, Subs Adaptor, HRQHP > HRQHP rod pin to BW rod pin, 0, 0.00, new
306251, 1234, Subs Adaptor, HRQHP > used HRQHP rod pin to BW rod pin Used, 0, 0.00, used
306034, 1234, Subs Adaptor, NQ > NQ Rod Tap, 0, 263.36, new
306034, 1234, Subs Adaptor, NQ > used NQ Rod Tap Used, 2, 0.00, used
306066, 1234, Subs Adaptor, NW > NW Casing Tap, 2, 366.80, new
306066, 1234, Subs Adaptor, NW > used NW Casing Tap Used, 0, 0.00, used
306079, 1234, Subs Adaptor, HQ > HQ Rod Tap, 0, 0.00, new
306079, 1234, Subs Adaptor, HQ > used HQ Rod Tap Used, 1, 0.00, used
3542968, 1234, Subs Adaptor, HW > HW Casing Tap, 0, 0.00, new
3542968, 1234, Subs Adaptor, HW > used HW Casing Tap Used, 1, 0.00, used
52777, 1234, Subs Adaptor, NW > used NW Casing Cutter Used, 2, 0.00, used
14532, 1234, Subs Adaptor, NW > NW Casing Cutter lugs, 10, 0.00, new
14588, 1234, Subs Adaptor, NW > NW Casing Cutter pins, 7, 0.00, new
36216, 1234, Subs Adaptor, HW > HW Casing Cutter pins, 18, 0.00, new
62830, 1234, Subs Adaptor, HW > HW Casing Cutter lugs, 7, 0.00, new
60879, 1234, Subs Adaptor, HW > used HW Casing Cutter Used, 1, 0.00, used
729432, 1234, Misc Diamond Drill, MISCDIA > Rod Grease (Coat), 31, 81.00, new
25237132, 1234, Misc Diamond Drill, MISCDIA > Casing advancer OS Assembly, 1, 588.34, new
25356080, 1234, Misc Diamond Drill, MISCDIA > Quad latch finger, 1, 40.79, new
00000, 1234, Misc Diamond Drill, MISCDIA > Waterline hose 1in 200PSI 100 rolls/couplings, 100, 12.0, new
00000, 1234, Misc Diamond Drill, MISCDIA > Waterline hose 1in 300PSI 100 (Yellow), 9, 120.00, new
00000, 1234, Misc Diamond Drill, MISCDIA > Water tanks Rubber Maid, 7, 150.00, new
00000, 1234, Misc Diamond Drill, MISCDIA > Hole Plugs 3 - 4 1/4, 50, 2.44, new
00000, 1234, Misc Diamond Drill, MISCDIA > Hole Plugs 6 - 9, 150, 3.50, new
00000, 1234, Misc Diamond Drill, MISCDIA > NQ Core Boxes, 260, 6.50, new
00000, 1234, Misc Diamond Drill, MISCDIA > HQ Core Boxes, 160, 7.00, new
00000, 1234, Misc Diamond Drill, MISCDIA > Form - A - Core, 7, 236.00, new
00000, 1234, Misc Diamond Drill, MISCDIA > X-Pand (lost circulation), 12, 220.00, new
00000, 1234, Misc Diamond Drill, MISCDIA > Poly Plus, 64, 88.00, new
00000, 1234, Misc Diamond Drill, MISCDIA > Max - Gel  Bentonite, 17, 7.15, new
00000, 1234, Misc Diamond Drill, MISCDIA > DD 2000 (powder), 2, 150.00, new
00000, 1234, Misc Diamond Drill, MISCDIA > Sand Drill, 4, 86.00, new
00000, 1234, Misc Diamond Drill, MISCDIA > Tube Lube, 1, 99.41, new
00000, 1234, Misc Diamond Drill, MISCDIA > Rod Ease (Torque Reducer), 32, 0.00, new
00000, 1234, Rotary Drill Pipe and Bits, ROTDPB > Mayhew Reg. 15 (New), 0, 335.00, new
00000, 1234, Rotary Drill Pipe and Bits, ROTDPB > Mayhew Reg. 15 (Rebuilt), 26, 185.00, new
00000, 1234, Rotary Drill Pipe and Bits, ROTDPB > Mayhew Reg. 15 (Used), 24, 297.50, used
00000, 1234, Rotary Drill Pipe and Bits, ROTDPB > Mayhew Reg. 15 (For Rebuild), 0, 0.00, new
00000, 1234, Rotary Drill Pipe and Bits, ROTDPB > Mayhew Reg. Pin (end only), 4, 97.00, new
00000, 1234, Rotary Drill Pipe and Bits, ROTDPB > Mayhew Reg. Box (end only), 5, 97.00, new
00000, 1234, Rotary Drill Pipe and Bits, ROTDPB > Fishtail Bits M.R. 5 1/2, 0, 90.00, new
00000, 1234, Rotary Drill Pipe and Bits, ROTDPB > Fishtail Bits M.R. 6, 0, 125.00, new
00000, 1234, Rotary Drill Pipe and Bits, ROTDPB > Tricone Bits 3 7/8, 4, 299.00, new
00000, 1234, Rotary Drill Pipe and Bits, ROTDPB > Tricone Bits 215/16 used, 2, 299.00, used
00000, 1234, Rotary Drill Pipe and Bits, ROTDPB > Tricone Bits 4, 0, 162.50, new
152992, 1234, Gardner Denver Failing , GDFLNG > Ratchel (G.D. 500), 8, 29.69, new
154253, 1234, Gardner Denver Failing , GDFLNG > Pawl (G.D. 500), 6, 25.40, new
101111, 1234, Gardner Denver Failing , GDFLNG > Cone ring, 5, 88.00, new
101112, 1234, Gardner Denver Failing , GDFLNG > Cone coller, 2, 78.00, new
101120, 1234, Gardner Denver Failing , GDFLNG > Spring clutch, 18, 1.70, new
10114, 1234, Gardner Denver Failing , GDFLNG > Roller pin, 2, 1.46, new
101144, 1234, Gardner Denver Failing , GDFLNG > T.O. yoke, 3, 49.90, new
101163, 1234, Gardner Denver Failing , GDFLNG > Roller kit, 0, 25.48, new
101176, 1234, Gardner Denver Failing , GDFLNG > Yoke adjusting  (used), 5, 167.50, used
101177, 1234, Gardner Denver Failing , GDFLNG > Yoke adjusting  (new), 3, 167.50, new
10118, 1234, Gardner Denver Failing , GDFLNG > Lock pin, 3, 9.50, new
10119, 1234, Gardner Denver Failing , GDFLNG > Lock pin spring, 3, 1.70, new
102766, 1234, Gardner Denver Failing , GDFLNG > Bushing, 6, 22.20, new
501182, 1234, Gardner Denver Failing , GDFLNG > Cone assembly, 0, 244.30, new
504165, 1234, Gardner Denver Failing , GDFLNG > Cone assembly, 0, 288.90, new
604103, 1234, Gardner Denver Failing , GDFLNG > Drive plate (Draw works), 6, 40.00, new
6041063, 1234, Gardner Denver Failing , GDFLNG > Spring clutch, 38, 1.70, new
00000, 1234, Gardner Denver Failing , GDFLNG > Chain #60 Triple, 3, 179.93, new
00000, 1234, Gardner Denver Failing , GDFLNG > Chain #60 Double, 1, 102.00, new
00000, 1234, Gardner Denver Failing , GDFLNG > Chain #60 (10 per roll), 0, 37.04, new
00000, 1234, Gardner Denver Failing , GDFLNG > Chain #80 (10 per roll), 0, 67.28, new
00000, 1234, Gardner Denver Failing , GDFLNG > Chain #100 (10 per roll), 2, 115.00, new
00000, 1234, Gardner Denver Failing , GDFLNG > Chain #120 (10 per roll), 5, 165.00, new
00000, 1234, Gardner Denver Failing , GDFLNG > Seals and Bearings Various, 224, 20.00, new
00000, 1234, Gardner Denver Failing , GDFLNG > U-Joints Various, 31, 16.00, new
00000, 1234, Gardner Denver Failing , GDFLNG > Clutch & pressure plate, 3, 180.00, new
00000, 1234, Gardner Denver Failing , GDFLNG > Fast Plug MHR, 1, 393.00, new
00000, 1234, Gardner Denver Failing , GDFLNG > Guide Roller GD 500, 2, 136.00, new
00000, 1234, Gardner Denver Failing , GDFLNG > 2 Goose neck GD 500, 1, 277.05, new
00000, 1234, Gardner Denver Failing , GDFLNG > Washpipe GD 500, 1, 313.72, new
00000, 1234, Gardner Denver Failing , GDFLNG > Locknut GD 500, 1, 67.70, new
00000, 1234, Gardner Denver Failing , GDFLNG > MR pipe slips, 0, 582.00, new
00000, 1234, Gardner Denver Failing , GDFLNG > Gooseneck GD 1000, 2, 269.32, new
00000, 1234, Gardner Denver Failing , GDFLNG > Washpipe GD 1000, 1, 177.79, new
00000, 1234, Gardner Denver Failing , GDFLNG > Locknut GD 1000, 2, 68.92, new
101319, 1234, Gardner Denver 5x6, GD5x6 > Shaft nut, 0, 48.60, new
101117, 1234, Gardner Denver 5x6, GD5x6 > Drive plate, 6, 30.80, new
1404839, 1234, Gardner Denver 5x6, GD5x6 > Valve rubbers gravel, 11, 11.60, new
200466039, 1234, Gardner Denver 5x6, GD5x6 > Valve seats gravel, 8, 36.00, new
2004664828, 1234, Gardner Denver 5x6, GD5x6 > Valves gravel, 8, 78.00, new
25466183, 1234, Gardner Denver 5x6, GD5x6 > Piston rods, 2, 84.00, new
25618, 1234, Gardner Denver 5x6, GD5x6 > Valve cover gaskets, 6, 6.00, new
25624, 1234, Gardner Denver 5x6, GD5x6 > Cyl. head gaskets, 8, 11.00, new
78072, 1234, Gardner Denver 5x6, GD5x6 > Springs, 25, 4.23, new
416721, 1234, Gardner Denver 5x6, GD5x6 > Skinner packing, 2, 11.60, new
4641, 1234, Gardner Denver 5x6, GD5x6 > Pump head cover, 2, 150.00, new
4645650, 1234, Gardner Denver 5x6, GD5x6 > Liners, 4, 145.00, new
00000, 1234, Gardner Denver 5x6, GD5x6 > Liner rings, 2, 50.40, new
00000, 1234, Gardner Denver 5x6, GD5x6 > Piston rubber kits, 2, 55.00, new
00000, 1234, Gardner Denver 5x6, GD5x6 > Set screw kit, 0, 12.75, new
00000, 1234, Gardner Denver 5x6, GD5x6 > Swivel packing, 26, 7.50, new
00000, 1234, Gardner Denver 5x6, GD5x6 > Packing gland nuts, 2, 37.00, new
00000, 1234, Gardner Denver 5x6, GD5x6 > Small brass washer, 4, 5.86, new
00000, 1234, Gardner Denver 5x6, GD5x6 > Large brass washer, 4, 10.62, new
00000, 1234, Gardner Denver 5x6, GD5x6 > Valve bolt & nut, 6, 17.30, new
00000, 1234, AM General, AMGEN > Signal system buzzer, 3, 10.00, new
00000, 1234, AM General, AMGEN > Brake wheel cylinder, 8, 21.50, new
00000, 1234, AM General, AMGEN > Dimmer switch, 2, 15.50, new
00000, 1234, AM General, AMGEN > Emergency brake lever, 1, 46.50, new
00000, 1234, AM General, AMGEN > Tail light assembly, 2, 45.00, new
00000, 1234, AM General, AMGEN > Signal light assembly, 2, 45.00, new
00000, 1234, AM General, AMGEN > Rubber frame bumper, 5, 23.95, new
00000, 1234, AM General, AMGEN > Hood latch, 4, 10.75, new
00000, 1234, AM General, AMGEN > Blinker switch, 2, 39.50, new
00000, 1234, AM General, AMGEN > Brake drums, 4, 95.00, new
00000, 1234, AM General, AMGEN > Brake shoes, 4, 25.50, new
00000, 1234, AM General, AMGEN > Emergency brake shoes, 2, 125.00, new
00000, 1234, AM General, AMGEN > Radial arm bushing, 4, 38.50, new
00000, 1234, AM General, AMGEN > Windshield wiper motor, 4, 58.50, new
00000, 1234, AM General, AMGEN > Seat belt, 3, 15.00, new
00000, 1234, AM General, AMGEN > Alternator (rebuilt), 1, 125.00, new
00000, 1234, AM General, AMGEN > Air brake assembly, 1, 325.00, new
00000, 1234, AM General, AMGEN > Hydraulic brake buster, 3, 85.00, new
00000, 1234, AM General, AMGEN > O-Ring tire, 5, 16.50, new
00000, 1234, AM General, AMGEN > O-Ring tire, 5, 12.95, new
00000, 1234, AM General, AMGEN > Starter, 2, 295.00, new
00000, 1234, AM General, AMGEN > CV boots, 3, 22.00, new
00000, 1234, AM General, AMGEN > Hub seal inner, 16, 10.80, new
00000, 1234, AM General, AMGEN > Retaining seal, 10, 6.50, new
00000, 1234, AM General, AMGEN > Schock absorber, 2, 58.00, new
00000, 1234, AM General, AMGEN > Air spring declutch cylinder, 1, 125.00, new
00000, 1234, AM General, AMGEN > Emergency brake cable, 3, 56.75, new
00000, 1234, AM General, AMGEN > Left door glass, 4, 89.00, new
00000, 1234, AM General, AMGEN > Right door glass, 3, 89.00, new
00000, 1234, AM General, AMGEN > Windshield, 2, 50.00, new
00000, 1234, AM General, AMGEN > Sprag, 1, 400.00, new
00000, 1234, AM General, AMGEN > Tires 900 X 20, 15, 100.00, new
00000, 1234, AM General, AMGEN > Engine spare, 0, 1200.00, new
00000, 1234, AM General, AMGEN > Horn Button kit, 0, 84.00, new
00000, 1234, AM General, AMGEN > Wiper Arm, 3, 10.00, new
00000, 1234, AM General, AMGEN > Wiper Blades, 13, 21.50, new
00000, 1234, AM General, AMGEN > Axel Gasket, 9, 15.50, new
00000, 1234, AM General, AMGEN > Wheel Bearing, 10, 46.50, new
00000, 1234, AM General, AMGEN > Wheel Bearing Seal, 1, 45.00, new
00000, 1234, AM General, AMGEN > Oil Sending Unit, 2, 45.00, new
00000, 1234, AM General, AMGEN > Flasher, 2, 23.95, new
00000, 1234, AM General, AMGEN > Brake Light Switch, 2, 10.75, new
00000, 1234, AM General, AMGEN > Master Switch, 5, 39.50, new
00000, 1234, AM General, AMGEN > Brake Line, 10, 25.00, new
00000, 1234, AM General, AMGEN > Door Handle, 5, 25.50, new
00000, 1234, AM General, AMGEN > Fuel Pump, 1, 125.00, new
00000, 1234, AM General, AMGEN > Left Door Latch, 2, 38.50, new
00000, 1234, AM General, AMGEN > Right Door Latch, 4, 58.50, new
00000, 1234, AM General, AMGEN > Head Lights, 4, 15.00, new
00000, 1234, AM General, AMGEN > Long Ex Pipe, 0, 95.00, new
00000, 1234, AM General, AMGEN > Short Ex Pipe, 1, 225.00, new
00000, 1234, AM General, AMGEN > Wiper Controlls , 4, 85.00, new
00000, 1234, AM General, AMGEN > Brake shoe M900, 1, 135.00, new
00000, 1234, AM General, AMGEN > Wheel vlave M900, 2, 22.95, new
00000, 1234, AM General, AMGEN > 14.00 R20 spair tire & rim M900, 4, 250.00, new
00000, 1234, AM General, AMGEN > 14.00 R20 like new tire only, 0, 300.00, new
00000, 1234, AM General, AMGEN > Push start button, 1, 25.50, new
00000, 1234, AM General, AMGEN > Mirror kit, 0, 194.00, new
00000, 1234, AM General, AMGEN > Wiring harnis 2.5, 0, 290.00, new
00000, 1234, AM General, AMGEN > Yellow marker lights, 4, 16.95, new
00000, 1234, AM General, AMGEN > Red marker lights, 1, 16.95, new
00000, 1234, AM General, AMGEN > sylanoid switch, 3, 142.85, new
00000, 1234, AM General, AMGEN > control box M 900, 3, 248.00, new
00000, 1234, AM General, AMGEN > Radius arm bushing M 900, 12, 53.00, new
00000, 1234, AM General, AMGEN > Ignitiong switch M 900, 0, 46.90, new
00000, 1234, AM General, AMGEN > Axle nuts, 5, 20.00, new
00000, 1234, AM General, AMGEN > Brake springs, 0, 9.50, new
00000, 1234, AM General, AMGEN > Injector lines 2.5, 8, 45.00, new
00000, 1234, AM General, AMGEN > Injectors 2.5, 1, 400.00, new
00000, 1234, AM General, AMGEN > Injector pump , 1, 1500.00, new
00000, 1234, AM General, AMGEN > 2.5 Radiator used, 3, 750.00, used
00000, 1234, AM General, AMGEN > 2.5 Radiantor new, 0, 750.00, new
00000, 1234, AM General, AMGEN > Axel gasket, 18, 17.50, new
00000, 1234, AM General, AMGEN > Outer seal, 3, 42.25, new
00000, 1234, AM General, AMGEN > Inner seal, 2, 27.95, new
00000, 1234, AM General, AMGEN > Wheel bearing, 2, 93.50, new
00000, 1234, AM General, AMGEN > Brake Peddle valve, 1, 140.00, new
00000, 1234, AM General, AMGEN > Exaust stak, 0, 75.00, new
00000, 1234, AM General, AMGEN > Exaust stak (used), 0, 250.00, used
00000, 1234, AM General, AMGEN > 1400 wheel sturdy studs Lg., 23, 41.60, new
00000, 1234, AM General, AMGEN > 1400 wheel sturdy studs sm., 8, 22.90, new
00000, 1234, AM General, AMGEN > Reflectors, 15, 4.95, new
00000, 1234, AM General, AMGEN > Axel studs, 0, 2.95, new
00000, 1234, AM General, AMGEN > Fuel pumps, 1, 350.00, new
00000, 1234, AM General, AMGEN > Mirror LH, 0, 35.00, new
00000, 1234, AM General, AMGEN > Mirror RH, 0, 35.00, new
00000, 1234, AM General, AMGEN > Emergency brake dam, 1, 12.50, new
24006, 1234, Engine Filters, FILTER > fuel tank, 3, 9.97, new
24071, 1234, Engine Filters, FILTER > DR1, 2, 13.33, new
33109, 1234, Engine Filters, FILTER > fl93, 4, 9.13, new
33118, 1234, Engine Filters, FILTER > DT 4&5, 0, 11.71, new
33243, 1234, Engine Filters, FILTER > FORD 08 GAS, 1, 14.34, new
33255, 1234, Engine Filters, FILTER > ST 13 Fuel, 2, 54.30, new
33336, 1234, Engine Filters, FILTER > DT 1, 1, 15.15, new
33352, 1234, Engine Filters, FILTER > DRT 1 Fuel, 3, 8.51, new
33357, 1234, Engine Filters, FILTER > DT4&5, 1, 12.17, new
33358, 1234, Engine Filters, FILTER > DT4&5, 2, 9.83, new
33369, 1234, Engine Filters, FILTER > 00000, 0, 24.38, new
33401, 1234, Engine Filters, FILTER > 5 TON 6X6, 2, 44.64, new
33403, 1234, Engine Filters, FILTER > DRT 1 Fuel, 4, 13.27, new
33418, 1234, Engine Filters, FILTER > DR6 Fuel, 4, 13.09, new
33472, 1234, Engine Filters, FILTER > LY 38, 8, 15.64, new
33512, 1234, Engine Filters, FILTER > 2.5 TON 6X6, 19, 8.65, new
33528, 1234, Engine Filters, FILTER > DR 3, 0, 14.57, new
33531, 1234, Engine Filters, FILTER > JD 450, 3, 25.39, new
42254, 1234, Engine Filters, FILTER > 00000, 3, 40.58, new
42471, 1234, Engine Filters, FILTER > JD 450&650, 2, 55.59, new
42714, 1234, Engine Filters, FILTER > DT 1, 2, 6.38, new
42927, 1234, Engine Filters, FILTER > 00000, 1, 78.80, new
42928, 1234, Engine Filters, FILTER > 00000, 0, 38.32, new
42947, 1234, Engine Filters, FILTER > JD 450&650, 2, 32.94, new
46883, 1234, Engine Filters, FILTER > ST-14, 2, 85.84, new
49883, 1234, Engine Filters, FILTER > FORD 08 GAS, 0, 20.95, new
51085, 1234, Engine Filters, FILTER > DODGE ST, 2, 6.87, new
51133, 1234, Engine Filters, FILTER > 2.5 TON 6X6, 6, 9.74, new
51203, 1234, Engine Filters, FILTER > 650 JD Wench, 2, 16.31, new
51243, 1234, Engine Filters, FILTER > 650 JD, 1, 7.21, new
51261, 1234, Engine Filters, FILTER > FORD 08 GAS, 0, 8.20, new
